practice,count_trial_sequence,datetime,correct,display_size,distractor,response_time,isRandom,PARTICIPANT,RT,BLOCK
no,271,12/5/17 17:14,1,5,present,410.368665,random,3113,410.368665,3
no,272,12/5/17 17:14,1,9,present,674.0829912,random,3113,674.0829912,3
no,273,12/5/17 17:14,1,9,present,500.8835258,random,3113,500.8835258,3
no,274,12/5/17 17:14,1,5,present,457.823789,random,3113,457.823789,3
no,275,12/5/17 17:14,0,9,absent,401.9368447,random,3113,401.9368447,3
no,276,12/5/17 17:14,1,9,present,508.9601565,random,3113,508.9601565,3
no,277,12/5/17 17:14,1,5,absent,699.5988204,random,3113,699.5988204,3
no,278,12/5/17 17:14,0,5,absent,371.3429661,random,3113,371.3429661,3
no,279,12/5/17 17:14,1,5,present,400.3316473,random,3113,400.3316473,3
no,280,12/5/17 17:14,1,5,present,712.4972027,random,3113,712.4972027,3
no,281,12/5/17 17:14,1,9,absent,771.1117164,random,3113,771.1117164,3
no,282,12/5/17 17:14,1,9,absent,951.97274,random,3113,951.97274,3
no,283,12/5/17 17:14,1,9,present,555.6723933,random,3113,555.6723933,3
no,284,12/5/17 17:14,0,5,present,622.5469498,random,3113,622.5469498,3
no,285,12/5/17 17:14,1,5,present,783.5874981,random,3113,783.5874981,3
no,286,12/5/17 17:14,1,9,absent,486.2300685,random,3113,486.2300685,3
no,287,12/5/17 17:14,1,5,present,728.0903044,random,3113,728.0903044,3
no,288,12/5/17 17:14,1,9,present,772.3141601,random,3113,772.3141601,3
no,289,12/5/17 17:14,1,9,absent,441.8676272,random,3113,441.8676272,3
no,290,12/5/17 17:14,1,5,absent,628.0609448,random,3113,628.0609448,3
no,291,12/5/17 17:14,1,9,present,800.6249696,random,3113,800.6249696,3
no,292,12/5/17 17:14,1,9,present,566.9737906,random,3113,566.9737906,3
no,293,12/5/17 17:14,1,5,absent,503.9430163,random,3113,503.9430163,3
no,294,12/5/17 17:14,1,5,absent,821.9353253,random,3113,821.9353253,3
no,295,12/5/17 17:14,1,9,absent,748.9708738,random,3113,748.9708738,3
no,296,12/5/17 17:14,1,5,absent,553.7564904,random,3113,553.7564904,3
no,297,12/5/17 17:14,1,9,absent,531.7429412,random,3113,531.7429412,3
no,298,12/5/17 17:14,1,5,present,786.4084847,random,3113,786.4084847,3
no,299,12/5/17 17:14,1,9,present,557.5116463,random,3113,557.5116463,3
no,300,12/5/17 17:14,1,5,present,621.2688828,random,3113,621.2688828,3
no,301,12/5/17 17:14,1,9,absent,633.9787202,random,3113,633.9787202,3
no,302,12/5/17 17:14,1,9,present,466.7312487,random,3113,466.7312487,3
no,303,12/5/17 17:14,1,5,present,653.6804565,random,3113,653.6804565,3
no,304,12/5/17 17:14,1,9,absent,573.6252139,random,3113,573.6252139,3
no,305,12/5/17 17:14,1,5,absent,509.5733549,random,3113,509.5733549,3
no,306,12/5/17 17:14,1,9,present,742.3396393,random,3113,742.3396393,3
no,307,12/5/17 17:14,1,9,absent,559.2485856,random,3113,559.2485856,3
no,308,12/5/17 17:14,1,5,present,562.0692298,random,3113,562.0692298,3
no,309,12/5/17 17:14,0,5,present,679.8758684,random,3113,679.8758684,3
no,310,12/5/17 17:14,1,5,absent,608.1816135,random,3113,608.1816135,3
no,311,12/5/17 17:14,1,5,present,594.5803799,random,3113,594.5803799,3
no,312,12/5/17 17:14,1,9,absent,530.6260441,random,3113,530.6260441,3
no,313,12/5/17 17:14,1,9,absent,598.1986612,random,3113,598.1986612,3
no,314,12/5/17 17:14,1,9,present,853.8976082,random,3113,853.8976082,3
no,315,12/5/17 17:14,1,9,absent,637.1949321,random,3113,637.1949321,3
no,316,12/5/17 17:14,1,5,absent,824.8281711,random,3113,824.8281711,3
no,317,12/5/17 17:14,1,9,absent,637.774254,random,3113,637.774254,3
no,318,12/5/17 17:14,1,9,absent,528.4901152,random,3113,528.4901152,3
no,319,12/5/17 17:14,1,9,present,557.1198426,random,3113,557.1198426,3
no,320,12/5/17 17:14,1,5,absent,437.541704,random,3113,437.541704,3
no,321,12/5/17 17:14,1,9,present,536.4237119,random,3113,536.4237119,3
no,322,12/5/17 17:14,1,5,absent,442.9605713,random,3113,442.9605713,3
no,323,12/5/17 17:14,1,9,absent,371.2519445,random,3113,371.2519445,3
no,324,12/5/17 17:14,0,5,present,461.814027,random,3113,461.814027,3
no,325,12/5/17 17:14,0,9,absent,549.8476928,random,3113,549.8476928,3
no,326,12/5/17 17:14,1,5,present,542.4403792,random,3113,542.4403792,3
no,327,12/5/17 17:14,1,9,present,1250.383078,random,3113,1250.383078,3
no,328,12/5/17 17:14,1,5,present,711.0771282,random,3113,711.0771282,3
no,329,12/5/17 17:14,1,5,absent,661.7964387,random,3113,661.7964387,3
no,330,12/5/17 17:14,1,5,absent,701.6704181,random,3113,701.6704181,3
no,331,12/5/17 17:14,1,5,absent,551.6835239,random,3113,551.6835239,3
no,332,12/5/17 17:14,1,9,present,532.479669,random,3113,532.479669,3
no,333,12/5/17 17:14,0,5,absent,519.2579204,random,3113,519.2579204,3
no,334,12/5/17 17:14,0,9,absent,540.3704923,random,3113,540.3704923,3
no,335,12/5/17 17:14,1,5,present,1051.175377,random,3113,1051.175377,3
yes,336,12/5/17 17:14,1,5,present,524.0156831,random,3113,524.0156831,4p
yes,337,12/5/17 17:14,1,9,present,534.4373186,random,3113,534.4373186,4p
yes,338,12/5/17 17:14,1,5,present,641.1451343,random,3113,641.1451343,4p
yes,339,12/5/17 17:14,0,5,present,559.0330081,random,3113,559.0330081,4p
yes,340,12/5/17 17:14,1,9,absent,440.7989783,random,3113,440.7989783,4p
yes,341,12/5/17 17:14,1,9,present,471.9222196,random,3113,471.9222196,4p
yes,342,12/5/17 17:14,1,9,absent,823.5230712,random,3113,823.5230712,4p
yes,343,12/5/17 17:14,1,9,absent,878.29962,random,3113,878.29962,4p
yes,344,12/5/17 17:14,1,5,absent,565.0743126,random,3113,565.0743126,4p
yes,345,12/5/17 17:14,1,5,absent,661.2704978,random,3113,661.2704978,4p
yes,346,12/5/17 17:14,0,9,present,531.6043556,random,3113,531.6043556,4p
yes,347,12/5/17 17:14,1,5,absent,732.8487515,random,3113,732.8487515,4p
no,348,12/5/17 17:14,1,5,absent,1226.53404,random,3113,1226.53404,4
no,349,12/5/17 17:14,1,9,absent,627.3382467,random,3113,627.3382467,4
no,350,12/5/17 17:14,1,9,absent,698.0370807,random,3113,698.0370807,4
no,351,12/5/17 17:14,1,5,absent,502.8664973,random,3113,502.8664973,4
no,352,12/5/17 17:14,1,5,present,813.8819635,random,3113,813.8819635,4
no,353,12/5/17 17:14,1,5,absent,703.8333798,random,3113,703.8333798,4
no,354,12/5/17 17:14,1,5,present,761.1848827,random,3113,761.1848827,4
no,355,12/5/17 17:14,1,5,absent,829.3073938,random,3113,829.3073938,4
no,356,12/5/17 17:14,1,5,present,703.2164173,random,3113,703.2164173,4
no,357,12/5/17 17:14,1,9,present,831.7550546,random,3113,831.7550546,4
no,358,12/5/17 17:14,1,5,absent,658.7923823,random,3113,658.7923823,4
no,359,12/5/17 17:14,1,5,absent,1218.644243,random,3113,1218.644243,4
no,360,12/5/17 17:14,1,5,absent,687.3930239,random,3113,687.3930239,4
no,361,12/5/17 17:14,1,5,present,501.443001,random,3113,501.443001,4
no,362,12/5/17 17:14,1,9,absent,633.7614317,random,3113,633.7614317,4
no,363,12/5/17 17:14,1,5,absent,870.9956467,random,3113,870.9956467,4
no,364,12/5/17 17:14,1,9,absent,883.9617819,random,3113,883.9617819,4
no,365,12/5/17 17:14,1,9,present,761.9879948,random,3113,761.9879948,4
no,366,12/5/17 17:14,1,5,absent,891.2291412,random,3113,891.2291412,4
no,367,12/5/17 17:14,1,9,present,780.589259,random,3113,780.589259,4
no,368,12/5/17 17:14,1,9,present,1147.190545,random,3113,1147.190545,4
no,369,12/5/17 17:14,1,5,present,1927.111514,random,3113,1927.111514,4
no,370,12/5/17 17:14,1,9,absent,608.8930195,random,3113,608.8930195,4
no,371,12/5/17 17:14,1,5,absent,616.549445,random,3113,616.549445,4
no,372,12/5/17 17:14,1,9,absent,631.6268715,random,3113,631.6268715,4
no,373,12/5/17 17:14,1,5,present,627.3591201,random,3113,627.3591201,4
no,374,12/5/17 17:14,1,9,absent,988.9935675,random,3113,988.9935675,4
no,375,12/5/17 17:14,1,9,present,655.3759912,random,3113,655.3759912,4
no,376,12/5/17 17:14,1,9,present,716.3577521,random,3113,716.3577521,4
no,377,12/5/17 17:14,1,5,present,634.8335024,random,3113,634.8335024,4
no,378,12/5/17 17:14,1,5,present,761.6406753,random,3113,761.6406753,4
no,379,12/5/17 17:14,1,5,present,573.1711324,random,3113,573.1711324,4
no,380,12/5/17 17:14,1,9,absent,604.3433062,random,3113,604.3433062,4
no,381,12/5/17 17:14,1,5,present,601.1671301,random,3113,601.1671301,4
no,382,12/5/17 17:14,1,9,absent,890.0513347,random,3113,890.0513347,4
no,383,12/5/17 17:14,1,5,absent,544.0363374,random,3113,544.0363374,4
no,384,12/5/17 17:14,1,5,present,623.8287807,random,3113,623.8287807,4
no,385,12/5/17 17:14,1,9,present,588.2266589,random,3113,588.2266589,4
no,386,12/5/17 17:14,1,9,present,759.2860892,random,3113,759.2860892,4
no,387,12/5/17 17:14,1,5,present,729.1835906,random,3113,729.1835906,4
no,388,12/5/17 17:14,1,9,absent,544.3703117,random,3113,544.3703117,4
no,389,12/5/17 17:14,1,5,present,855.9585982,random,3113,855.9585982,4
no,390,12/5/17 17:14,1,5,present,781.843373,random,3113,781.843373,4
no,391,12/5/17 17:14,1,5,present,631.8633225,random,3113,631.8633225,4
no,392,12/5/17 17:14,1,9,absent,712.5115744,random,3113,712.5115744,4
no,393,12/5/17 17:14,1,5,present,591.2416652,random,3113,591.2416652,4
no,394,12/5/17 17:14,1,9,present,553.3746101,random,3113,553.3746101,4
no,395,12/5/17 17:14,1,9,present,567.0110889,random,3113,567.0110889,4
no,396,12/5/17 17:14,1,5,present,646.0356654,random,3113,646.0356654,4
no,397,12/5/17 17:14,1,5,absent,845.8141339,random,3113,845.8141339,4
no,398,12/5/17 17:14,1,9,present,635.5859706,random,3113,635.5859706,4
no,399,12/5/17 17:14,1,9,absent,1223.639825,random,3113,1223.639825,4
no,400,12/5/17 17:14,1,5,present,529.0345342,random,3113,529.0345342,4
no,401,12/5/17 17:14,1,5,absent,1095.11864,random,3113,1095.11864,4
no,402,12/5/17 17:14,1,9,present,669.96238,random,3113,669.96238,4
no,403,12/5/17 17:14,1,5,absent,751.8048632,random,3113,751.8048632,4
no,404,12/5/17 17:14,1,5,present,825.7886888,random,3113,825.7886888,4
no,405,12/5/17 17:14,1,9,present,695.6037917,random,3113,695.6037917,4
no,406,12/5/17 17:14,1,5,absent,692.5018701,random,3113,692.5018701,4
no,407,12/5/17 17:14,1,5,present,802.1066377,random,3113,802.1066377,4
no,408,12/5/17 17:14,1,9,present,580.1462642,random,3113,580.1462642,4
no,409,12/5/17 17:14,1,5,absent,636.8424799,random,3113,636.8424799,4
no,410,12/5/17 17:14,1,5,present,586.7384893,random,3113,586.7384893,4
no,411,12/5/17 17:14,1,9,present,507.6074927,random,3113,507.6074927,4
no,412,12/5/17 17:14,1,5,present,520.7040011,random,3113,520.7040011,4
no,413,12/5/17 17:14,1,9,absent,855.4480557,random,3113,855.4480557,4
no,414,12/5/17 17:14,1,5,absent,747.1148536,random,3113,747.1148536,4
no,415,12/5/17 17:14,1,5,absent,636.1314161,random,3113,636.1314161,4
no,416,12/5/17 17:14,1,9,absent,958.9677189,random,3113,958.9677189,4
no,417,12/5/17 17:14,1,9,present,642.783866,random,3113,642.783866,4
no,418,12/5/17 17:14,1,9,absent,647.52931,random,3113,647.52931,4
no,419,12/5/17 17:14,1,9,absent,806.5540371,random,3113,806.5540371,4
no,420,12/5/17 17:14,1,5,present,652.9909505,random,3113,652.9909505,4
no,421,12/5/17 17:14,1,5,absent,975.1421956,random,3113,975.1421956,4
no,422,12/5/17 17:14,1,9,absent,807.1980323,random,3113,807.1980323,4
no,423,12/5/17 17:14,1,9,present,879.0418227,random,3113,879.0418227,4
no,424,12/5/17 17:14,1,5,present,638.5345926,random,3113,638.5345926,4
no,425,12/5/17 17:14,1,9,present,773.4621962,random,3113,773.4621962,4
no,426,12/5/17 17:14,1,9,absent,667.2789525,random,3113,667.2789525,4
no,427,12/5/17 17:14,1,9,present,618.313417,random,3113,618.313417,4
no,428,12/5/17 17:14,1,9,present,782.0531334,random,3113,782.0531334,4
no,429,12/5/17 17:14,1,9,present,811.9273935,random,3113,811.9273935,4
no,430,12/5/17 17:14,1,5,absent,673.7808405,random,3113,673.7808405,4
no,431,12/5/17 17:14,1,5,absent,696.5328283,random,3113,696.5328283,4
no,432,12/5/17 17:14,1,9,present,831.4984146,random,3113,831.4984146,4
no,433,12/5/17 17:14,1,9,absent,504.3882011,random,3113,504.3882011,4
no,434,12/5/17 17:14,1,5,absent,601.2721815,random,3113,601.2721815,4
no,435,12/5/17 17:14,1,9,absent,716.0005092,random,3113,716.0005092,4
no,436,12/5/17 17:14,1,9,absent,662.1177518,random,3113,662.1177518,4
no,437,12/5/17 17:14,1,9,present,755.6667815,random,3113,755.6667815,4
no,438,12/5/17 17:14,1,9,present,536.6577676,random,3113,536.6577676,4
no,439,12/5/17 17:14,1,9,absent,703.7040333,random,3113,703.7040333,4
no,440,12/5/17 17:14,1,9,absent,614.2797212,random,3113,614.2797212,4
no,441,12/5/17 17:14,1,5,present,716.1900805,random,3113,716.1900805,4
no,442,12/5/17 17:14,1,5,absent,602.0674231,random,3113,602.0674231,4
no,443,12/5/17 17:14,1,5,absent,581.9211862,random,3113,581.9211862,4
no,444,12/5/17 17:14,1,9,present,762.9030017,random,3113,762.9030017,4
no,445,12/5/17 17:14,1,9,absent,749.4735459,random,3113,749.4735459,4
no,446,12/5/17 17:14,1,9,absent,751.4147706,random,3113,751.4147706,4
no,447,12/5/17 17:14,1,5,absent,585.3646102,random,3113,585.3646102,4
yes,0,12/6/17 10:26,1,5,absent,1106.412509,random,3115,1106.412509,1p
yes,1,12/6/17 10:26,1,9,absent,807.1970057,random,3115,807.1970057,1p
yes,2,12/6/17 10:26,1,5,present,614.2506353,random,3115,614.2506353,1p
yes,3,12/6/17 10:26,1,5,absent,654.2330879,random,3115,654.2330879,1p
yes,4,12/6/17 10:26,1,5,present,605.8653523,random,3115,605.8653523,1p
yes,5,12/6/17 10:26,0,9,absent,518.4640475,random,3115,518.4640475,1p
yes,6,12/6/17 10:26,1,9,present,1030.693455,random,3115,1030.693455,1p
yes,7,12/6/17 10:26,1,9,present,742.4949921,random,3115,742.4949921,1p
yes,8,12/6/17 10:26,1,9,present,712.2802563,random,3115,712.2802563,1p
yes,9,12/6/17 10:26,1,9,absent,1077.992884,random,3115,1077.992884,1p
yes,10,12/6/17 10:26,1,5,absent,653.9326481,random,3115,653.9326481,1p
yes,11,12/6/17 10:26,1,5,present,486.0199659,random,3115,486.0199659,1p
no,12,12/6/17 10:26,1,5,absent,658.5525096,random,3115,658.5525096,1
no,13,12/6/17 10:26,1,5,present,644.0318206,random,3115,644.0318206,1
no,14,12/6/17 10:26,1,5,present,886.0703358,random,3115,886.0703358,1
no,15,12/6/17 10:26,1,9,absent,670.8014216,random,3115,670.8014216,1
no,16,12/6/17 10:26,1,9,present,998.619277,random,3115,998.619277,1
no,17,12/6/17 10:26,1,5,absent,628.6573761,random,3115,628.6573761,1
no,18,12/6/17 10:26,0,9,absent,870.3735514,random,3115,870.3735514,1
no,19,12/6/17 10:26,1,9,absent,910.2006514,random,3115,910.2006514,1
no,20,12/6/17 10:26,1,9,present,830.092712,random,3115,830.092712,1
no,21,12/6/17 10:26,1,9,present,797.9021907,random,3115,797.9021907,1
no,22,12/6/17 10:26,1,9,present,726.5884474,random,3115,726.5884474,1
no,23,12/6/17 10:26,1,9,present,830.5262625,random,3115,830.5262625,1
no,24,12/6/17 10:26,1,5,absent,573.6827013,random,3115,573.6827013,1
no,25,12/6/17 10:26,1,5,present,604.3884749,random,3115,604.3884749,1
no,26,12/6/17 10:26,1,5,present,701.2440537,random,3115,701.2440537,1
no,27,12/6/17 10:26,1,9,present,589.9146655,random,3115,589.9146655,1
no,28,12/6/17 10:26,1,9,present,709.9095875,random,3115,709.9095875,1
no,29,12/6/17 10:26,1,5,absent,549.6998681,random,3115,549.6998681,1
no,30,12/6/17 10:26,1,9,present,598.5487181,random,3115,598.5487181,1
no,31,12/6/17 10:26,1,5,absent,581.7244289,random,3115,581.7244289,1
no,32,12/6/17 10:26,1,9,present,588.3457399,random,3115,588.3457399,1
no,33,12/6/17 10:26,1,5,present,596.2878912,random,3115,596.2878912,1
no,34,12/6/17 10:26,1,5,absent,588.2198152,random,3115,588.2198152,1
no,35,12/6/17 10:26,1,5,absent,653.013877,random,3115,653.013877,1
no,36,12/6/17 10:26,1,5,absent,565.7032517,random,3115,565.7032517,1
no,37,12/6/17 10:26,1,9,absent,726.5408834,random,3115,726.5408834,1
no,38,12/6/17 10:26,1,5,absent,781.6308751,random,3115,781.6308751,1
no,39,12/6/17 10:26,1,5,present,789.4084346,random,3115,789.4084346,1
no,40,12/6/17 10:26,1,5,absent,669.1140994,random,3115,669.1140994,1
no,41,12/6/17 10:26,1,9,present,716.9661598,random,3115,716.9661598,1
no,42,12/6/17 10:26,1,5,absent,707.9002677,random,3115,707.9002677,1
no,43,12/6/17 10:26,0,5,present,693.7180013,random,3115,693.7180013,1
no,44,12/6/17 10:26,1,5,present,845.5674173,random,3115,845.5674173,1
no,45,12/6/17 10:26,1,9,present,622.5825371,random,3115,622.5825371,1
no,46,12/6/17 10:26,1,5,absent,541.3395648,random,3115,541.3395648,1
no,47,12/6/17 10:26,1,9,absent,582.1548997,random,3115,582.1548997,1
no,48,12/6/17 10:26,1,9,present,829.8897954,random,3115,829.8897954,1
no,49,12/6/17 10:26,1,5,absent,957.0240988,random,3115,957.0240988,1
no,50,12/6/17 10:26,1,5,absent,884.9445418,random,3115,884.9445418,1
no,51,12/6/17 10:26,1,9,absent,998.5552881,random,3115,998.5552881,1
no,52,12/6/17 10:26,1,5,absent,813.2078558,random,3115,813.2078558,1
no,53,12/6/17 10:26,1,5,present,789.3328114,random,3115,789.3328114,1
no,54,12/6/17 10:26,1,5,present,621.11353,random,3115,621.11353,1
no,55,12/6/17 10:26,1,5,absent,836.8009384,random,3115,836.8009384,1
no,56,12/6/17 10:26,1,5,present,620.8298573,random,3115,620.8298573,1
no,57,12/6/17 10:26,1,9,present,957.618477,random,3115,957.618477,1
no,58,12/6/17 10:26,1,5,absent,685.5489802,random,3115,685.5489802,1
no,59,12/6/17 10:26,1,9,present,639.2829548,random,3115,639.2829548,1
no,60,12/6/17 10:26,1,5,present,669.1431853,random,3115,669.1431853,1
no,61,12/6/17 10:26,1,9,absent,614.2301041,random,3115,614.2301041,1
no,62,12/6/17 10:26,1,9,absent,725.8955195,random,3115,725.8955195,1
no,63,12/6/17 10:26,1,5,present,692.9251549,random,3115,692.9251549,1
no,64,12/6/17 10:26,1,9,absent,582.6185625,random,3115,582.6185625,1
no,65,12/6/17 10:26,1,9,absent,570.3302991,random,3115,570.3302991,1
no,66,12/6/17 10:26,0,9,absent,774.230063,random,3115,774.230063,1
no,67,12/6/17 10:26,1,9,present,910.097311,random,3115,910.097311,1
no,68,12/6/17 10:26,1,9,absent,677.7447302,random,3115,677.7447302,1
no,69,12/6/17 10:26,1,5,present,529.9170334,random,3115,529.9170334,1
no,70,12/6/17 10:26,1,5,absent,771.6876165,random,3115,771.6876165,1
no,71,12/6/17 10:26,1,5,absent,716.464172,random,3115,716.464172,1
no,72,12/6/17 10:26,1,5,absent,795.4945657,random,3115,795.4945657,1
no,73,12/6/17 10:26,1,9,absent,539.2539374,random,3115,539.2539374,1
no,74,12/6/17 10:26,1,9,present,742.084026,random,3115,742.084026,1
no,75,12/6/17 10:26,1,9,present,701.7939475,random,3115,701.7939475,1
no,76,12/6/17 10:26,1,9,absent,773.7670845,random,3115,773.7670845,1
no,77,12/6/17 10:26,1,9,absent,717.6501908,random,3115,717.6501908,1
no,78,12/6/17 10:26,1,5,present,684.5925687,random,3115,684.5925687,1
no,79,12/6/17 10:26,1,5,present,636.4315137,random,3115,636.4315137,1
no,80,12/6/17 10:26,1,9,present,734.2883305,random,3115,734.2883305,1
no,81,12/6/17 10:26,1,9,absent,680.0284836,random,3115,680.0284836,1
no,82,12/6/17 10:26,0,9,present,573.7973338,random,3115,573.7973338,1
no,83,12/6/17 10:26,1,5,present,780.9755877,random,3115,780.9755877,1
no,84,12/6/17 10:26,1,9,absent,1964.434492,random,3115,1964.434492,1
no,85,12/6/17 10:26,1,5,absent,948.5703785,random,3115,948.5703785,1
no,86,12/6/17 10:26,1,9,present,734.2996227,random,3115,734.2996227,1
no,87,12/6/17 10:26,1,9,absent,629.9559743,random,3115,629.9559743,1
no,88,12/6/17 10:26,1,5,absent,620.8705775,random,3115,620.8705775,1
no,89,12/6/17 10:26,1,9,absent,605.7688557,random,3115,605.7688557,1
no,90,12/6/17 10:26,1,9,absent,861.3661732,random,3115,861.3661732,1
no,91,12/6/17 10:26,1,5,absent,644.4256774,random,3115,644.4256774,1
no,92,12/6/17 10:26,1,9,absent,621.2415078,random,3115,621.2415078,1
no,93,12/6/17 10:26,1,9,absent,693.2728165,random,3115,693.2728165,1
no,94,12/6/17 10:26,1,9,absent,838.0810585,random,3115,838.0810585,1
no,95,12/6/17 10:26,1,9,absent,1037.817096,random,3115,1037.817096,1
no,96,12/6/17 10:26,1,5,absent,1132.769775,random,3115,1132.769775,1
no,97,12/6/17 10:26,1,9,present,1589.609777,random,3115,1589.609777,1
no,98,12/6/17 10:26,1,9,absent,677.2721704,random,3115,677.2721704,1
no,99,12/6/17 10:26,1,5,present,508.4711718,random,3115,508.4711718,1
no,100,12/6/17 10:26,0,5,absent,477.0748656,random,3115,477.0748656,1
no,101,12/6/17 10:26,1,5,present,701.1171024,random,3115,701.1171024,1
no,102,12/6/17 10:26,1,9,present,669.7522774,random,3115,669.7522774,1
no,103,12/6/17 10:26,1,5,present,1356.725096,random,3115,1356.725096,1
no,104,12/6/17 10:26,1,5,present,668.5402524,random,3115,668.5402524,1
no,105,12/6/17 10:26,1,9,present,541.0620514,random,3115,541.0620514,1
no,106,12/6/17 10:26,1,9,present,637.3133286,random,3115,637.3133286,1
no,107,12/6/17 10:26,1,5,present,730.9393502,random,3115,730.9393502,1
no,108,12/6/17 10:26,1,5,present,628.9814268,random,3115,628.9814268,1
no,109,12/6/17 10:26,1,5,present,451.7468969,random,3115,451.7468969,1
no,110,12/6/17 10:26,1,9,present,701.587609,random,3115,701.587609,1
no,111,12/6/17 10:26,1,5,present,570.5448501,random,3115,570.5448501,1
yes,112,12/6/17 10:26,1,9,present,794.4929855,random,3115,794.4929855,2p
yes,113,12/6/17 10:26,1,5,absent,973.399097,random,3115,973.399097,2p
yes,114,12/6/17 10:26,1,5,present,1069.250358,random,3115,1069.250358,2p
yes,115,12/6/17 10:26,1,9,present,902.9452686,random,3115,902.9452686,2p
yes,116,12/6/17 10:26,1,5,absent,500.8917383,random,3115,500.8917383,2p
yes,117,12/6/17 10:26,1,5,absent,981.5660649,random,3115,981.5660649,2p
yes,118,12/6/17 10:26,1,9,absent,655.4509301,random,3115,655.4509301,2p
yes,119,12/6/17 10:26,1,5,present,859.4273439,random,3115,859.4273439,2p
yes,120,12/6/17 10:26,1,5,present,869.2686309,random,3115,869.2686309,2p
yes,121,12/6/17 10:26,1,9,present,821.9993143,random,3115,821.9993143,2p
yes,122,12/6/17 10:26,1,9,absent,558.062909,random,3115,558.062909,2p
yes,123,12/6/17 10:26,1,9,absent,1187.679776,random,3115,1187.679776,2p
no,124,12/6/17 10:26,1,9,present,1266.655762,random,3115,1266.655762,2
no,125,12/6/17 10:26,1,9,present,654.4325827,random,3115,654.4325827,2
no,126,12/6/17 10:26,1,5,present,542.5060789,random,3115,542.5060789,2
no,127,12/6/17 10:26,1,5,present,566.3520375,random,3115,566.3520375,2
no,128,12/6/17 10:26,1,5,absent,612.9688042,random,3115,612.9688042,2
no,129,12/6/17 10:26,1,9,present,429.8883582,random,3115,429.8883582,2
no,130,12/6/17 10:26,1,9,absent,934.8117392,random,3115,934.8117392,2
no,131,12/6/17 10:26,1,9,absent,749.4656756,random,3115,749.4656756,2
no,132,12/6/17 10:26,1,5,present,693.6913107,random,3115,693.6913107,2
no,133,12/6/17 10:26,1,5,present,1142.494376,random,3115,1142.494376,2
no,134,12/6/17 10:26,1,9,absent,526.2036243,random,3115,526.2036243,2
no,135,12/6/17 10:26,1,5,absent,509.0956624,random,3115,509.0956624,2
no,136,12/6/17 10:26,1,9,absent,725.8253712,random,3115,725.8253712,2
no,137,12/6/17 10:26,1,9,absent,584.7011103,random,3115,584.7011103,2
no,138,12/6/17 10:26,1,9,present,830.6521872,random,3115,830.6521872,2
no,139,12/6/17 10:26,1,9,present,588.2276855,random,3115,588.2276855,2
no,140,12/6/17 10:26,1,9,present,638.3152511,random,3115,638.3152511,2
no,141,12/6/17 10:26,1,5,absent,624.0754973,random,3115,624.0754973,2
no,142,12/6/17 10:26,1,5,absent,829.0599928,random,3115,829.0599928,2
no,143,12/6/17 10:26,1,5,present,725.9006523,random,3115,725.9006523,2
no,144,12/6/17 10:26,1,5,present,596.7522384,random,3115,596.7522384,2
no,145,12/6/17 10:26,1,5,absent,656.541821,random,3115,656.541821,2
no,146,12/6/17 10:26,1,5,absent,581.3983251,random,3115,581.3983251,2
no,147,12/6/17 10:26,1,5,absent,621.2863342,random,3115,621.2863342,2
no,148,12/6/17 10:26,1,9,present,638.0281565,random,3115,638.0281565,2
no,149,12/6/17 10:26,1,5,present,506.1538841,random,3115,506.1538841,2
no,150,12/6/17 10:26,1,9,absent,750.8351064,random,3115,750.8351064,2
no,151,12/6/17 10:26,1,5,present,564.4186831,random,3115,564.4186831,2
no,152,12/6/17 10:26,1,5,absent,724.613004,random,3115,724.613004,2
no,153,12/6/17 10:26,1,9,absent,550.1347873,random,3115,550.1347873,2
no,154,12/6/17 10:26,1,9,present,694.2114344,random,3115,694.2114344,2
no,155,12/6/17 10:26,1,5,absent,666.2082507,random,3115,666.2082507,2
no,156,12/6/17 10:26,1,9,absent,845.8411666,random,3115,845.8411666,2
no,157,12/6/17 10:26,1,9,present,878.6325675,random,3115,878.6325675,2
no,158,12/6/17 10:26,1,9,present,870.5347213,random,3115,870.5347213,2
no,159,12/6/17 10:26,1,9,present,534.3952296,random,3115,534.3952296,2
no,160,12/6/17 10:26,1,5,present,533.5294975,random,3115,533.5294975,2
no,161,12/6/17 10:26,1,9,absent,798.2128962,random,3115,798.2128962,2
no,162,12/6/17 10:26,1,9,absent,735.1013659,random,3115,735.1013659,2
no,163,12/6/17 10:26,1,9,absent,749.6473767,random,3115,749.6473767,2
no,164,12/6/17 10:26,1,5,absent,660.9033316,random,3115,660.9033316,2
no,165,12/6/17 10:26,1,5,absent,741.6703224,random,3115,741.6703224,2
no,166,12/6/17 10:26,1,9,present,502.3515064,random,3115,502.3515064,2
no,167,12/6/17 10:26,1,9,present,910.3522401,random,3115,910.3522401,2
no,168,12/6/17 10:26,1,9,absent,654.1270101,random,3115,654.1270101,2
no,169,12/6/17 10:26,1,5,present,1133.131808,random,3115,1133.131808,2
no,170,12/6/17 10:26,1,5,absent,692.6496947,random,3115,692.6496947,2
no,171,12/6/17 10:26,0,5,present,2000.065015,random,3115,2000.065015,2
no,172,12/6/17 10:26,1,5,absent,897.4490672,random,3115,897.4490672,2
no,173,12/6/17 10:26,1,9,absent,742.1452774,random,3115,742.1452774,2
no,174,12/6/17 10:26,1,9,present,701.1992272,random,3115,701.1992272,2
